customer_id,customer_name,segment
AF-108702,Art Ferguson,Consumer
ND-184602,Neil Ducich,Corporate
KD-164954,Keith Dawkins,Corporate
MC-181303,Mike Caudle,Corporate
KH-166903,Kristen Hastings,Corporate
SM-209504,Suzanne McNair,Corporate
LS-169451,Linda Southworth,Corporate
BE-114552,Brad Eason,Home Office
JG-58052,John Grady,Corporate
LD-170054,Lisa DeCherney,Consumer
LH-170201,Lisa Hazard,Consumer
EB-141704,Evan Bailliet,Consumer
CS-22501,Chris Selesnick,Corporate
DB-31201,David Bremer,Corporate
PC-187453,Pamela Coakley,Corporate
DM-129554,Dario Medina,Corporate
AM-103603,Alice McCarthy,Corporate
Co-126401,Corey-Lock,Consumer
DB-136154,Doug Bickford,Consumer
RD-197203,Roger Demir,Consumer
KW-165704,Kelly Williams,Consumer
AF-8701,Art Ferguson,Consumer
AC-6151,Ann Chong,Corporate
GH-46653,Greg Hansen,Consumer
EB-137503,Edward Becker,Corporate
ES-140804,Erin Smith,Corporate
RD-199304,Russell D'Ascenzo,Consumer
PO-88653,Patrick O'Donnell,Consumer
AR-104054,Allen Rosenblatt,Corporate
SO-103352,Sean O'Donnell,Consumer
DO-134354,Denny Ordway,Consumer
JH-54302,Jennifer Halladay,Consumer
SM-209053,Susan MacKendrick,Consumer
JS-55951,Jill Stevenson,Corporate
MC-181301,Mike Caudle,Corporate
EH-39453,Eric Hoffmann,Consumer
BP-112904,Beth Paige,Consumer
PO-191953,Phillina Ober,Home Office
VM-218353,Vivian Mathis,Consumer
JJ-157602,Joel Jenkins,Home Office
AH-104653,Amy Hunt,Consumer
MO-178003,Meg O'Connel,Home Office
DF-131354,David Flashing,Consumer
AG-2701,Alejandro Grove,Consumer
AB-102551,Alejandro Ballentine,Home Office
JD-160154,Joy Daniels,Consumer
AJ-109451,Ashley Jarboe,Consumer
FM-142903,Frank Merwin,Home Office
BT-13052,Beth Thompson,Home Office
CS-124001,Christopher Schild,Home Office
BD-116354,Brian Derr,Consumer
NH-186101,Nicole Hansen,Corporate
JF-154153,Jennifer Ferguson,Consumer
MJ-177401,Max Jones,Consumer
AC-106601,Anna Chung,Consumer
AM-103604,Alice McCarthy,Corporate
AI-108552,Arianne Irving,Consumer
EJ-141551,Eva Jacobs,Consumer
PF-92252,Phillip Flathmann,Consumer
JE-156103,Jim Epp,Corporate
HA-149051,Helen Abelman,Consumer
RL-96152,Rob Lucas,Consumer
EL-37352,Ed Ludwig,Home Office
PG-188203,Patrick Gardner,Consumer
LS-169753,Lindsay Shagiari,Home Office
DM-33452,Denise Monton,Corporate
BH-117103,Brosina Hoffman,Consumer
AH-100753,Adam Hart,Corporate
TH-212353,Tiffany House,Corporate
RR-93152,Ralph Ritter,Consumer
JM-158653,John Murray,Consumer
AA-103751,Allen Armold,Consumer
TB-211753,Thomas Boland,Corporate
JF-151901,Jamie Frazer,Consumer
SP-205451,Sibella Parks,Corporate
BS-118003,Bryan Spruell,Home Office
JS-158803,John Stevenson,Consumer
JB-160452,Julia Barnett,Home Office
GH-144851,Gene Hale,Corporate
ND-84601,Neil Ducich,Corporate
NL-183103,Nancy Lomonaco,Home Office
TN-210404,Tanja Norvell,Home Office
JK-156402,Jim Kriz,Home Office
VS-218202,Vivek Sundaresam,Consumer
FC-143354,Fred Chung,Corporate
HA-149204,Helen Andreada,Consumer
JF-155654,Jill Fjeld,Consumer
HW-149351,Helen Wasserman,Corporate
PV-189852,Paul Van Hugh,Home Office
EG-39001,Emily Grady,Consumer
BK-12602,Berenike Kampe,Consumer
RC-199601,Ryan Crowe,Consumer
NS-86402,Noel Staavos,Corporate
AM-107052,Anne McFarland,Consumer
BP-110504,Barry Pond,Corporate
RS-94203,Ricardo Sperren,Corporate
RB-195703,Rob Beeghly,Consumer
AT-104353,Alyssa Tate,Home Office
NB-186552,Nona Balk,Corporate
AB-101053,Adrian Barton,Consumer
SV-203651,Seth Vernon,Consumer
DS-130302,Darrin Sayre,Home Office
BB-115451,Brenda Bowman,Corporate
TT-214601,Tonja Turnell,Home Office
SJ-202153,Sarah Jordon,Consumer
KC-162553,Karen Carlisle,Corporate
SP-205454,Sibella Parks,Corporate
NK-84901,Neil Knudson,Home Office
JR-162101,Justin Ritter,Corporate
BO-113503,Bill Overfelt,Corporate
JJ-157601,Joel Jenkins,Home Office
ZC-219104,Zuschuss Carroll,Consumer
BT-116803,Brian Thompson,Consumer
SC-203801,Shahid Collister,Consumer
CC-125501,Clay Cheatham,Consumer
MR-75452,Mathew Reese,Home Office
TC-212954,Toby Carlisle,Consumer
CD-119801,Carol Darley,Consumer
LR-170351,Lisa Ryan,Corporate
HG-150254,Hunter Glantz,Consumer
DB-135551,Dorothy Badders,Corporate
JE-156104,Jim Epp,Corporate
AB-100153,Aaron Bergman,Consumer
DS-130303,Darrin Sayre,Home Office
MG-182053,Mitch Gastineau,Corporate
RE-194053,Ricardo Emerson,Consumer
CS-123553,Christine Sundaresam,Consumer
BS-113652,Bill Shonely,Corporate
AC-106604,Anna Chung,Consumer
TP-211301,Theone Pippenger,Consumer
EB-138403,Ellis Ballard,Corporate
LS-172454,Lynn Smith,Consumer
LS-172301,Lycoris Saunders,Consumer
ML-173951,Marina Lichtenstein,Corporate
DL-128653,Dan Lawera,Consumer
GT-147102,Greg Tran,Consumer
TT-212203,Thomas Thornton,Consumer
ZC-219103,Zuschuss Carroll,Consumer
JO-152803,Jas O'Carroll,Consumer
TB-215204,Tracy Blumstein,Consumer
AS-102254,Alan Schoenberger,Corporate
SC-203053,Sean Christensen,Consumer
CC-126702,Craig Carreira,Consumer
RP-193901,Resi Pölking,Consumer
LS-172004,Luke Schmidt,Corporate
IG-150854,Ivan Gibson,Consumer
RM-197502,Roland Murray,Consumer
CV-122953,Christina VanderZanden,Consumer
JO-152801,Jas O'Carroll,Consumer
CL-127001,Craig Leslie,Home Office
EH-141254,Eugene Hildebrand,Home Office
RP-192704,Rachel Payne,Corporate
RW-196901,Robert Waldorf,Consumer
JE-161651,Justin Ellison,Corporate
PO-191951,Phillina Ober,Home Office
Dp-32403,Dean percer,Home Office
SS-205151,Shirley Schmidt,Home Office
RS-198702,Roy Skaria,Home Office
TA-213853,Tom Ashbrook,Home Office
JK-160903,Juliana Krohn,Consumer
JF-154904,Jeremy Farry,Consumer
VM-118351,Vivian Mathis,Consumer
KT-164801,Kean Thornton,Consumer
LS-169754,Lindsay Shagiari,Home Office
BW-110651,Barry Weirich,Consumer
FH-143654,Fred Hopkins,Corporate
NG-184303,Nathan Gelder,Consumer
TC-209802,Tamara Chand,Corporate
KD-166152,Ken Dana,Corporate
KL-165551,Kelly Lampkin,Corporate
SW-202453,Scot Wooten,Consumer
YS-218802,Yana Sorensen,Corporate
CM-126553,Corinna Mitchell,Home Office
SF-209654,Sylvia Foulston,Corporate
KD-164953,Keith Dawkins,Corporate
MD-173503,Maribeth Dona,Consumer
JM-152503,Janet Martin,Consumer
PT-190903,Pete Takahito,Consumer
CG-120403,Catherine Glotzbach,Home Office
AO-108103,Anthony O'Donnell,Corporate
MG-176804,Maureen Gastineau,Home Office
RD-197202,Roger Demir,Consumer
JK-157301,Joe Kamberova,Consumer
BP-110952,Bart Pistole,Corporate
HW-149352,Helen Wasserman,Corporate
SP-209201,Susan Pistek,Consumer
DB-129104,Daniel Byrd,Home Office
NF-183853,Natalie Fritzler,Consumer
PP-189551,Paul Prost,Home Office
AG-103303,Alex Grayson,Consumer
AH-100303,Aaron Hawkins,Corporate
MM-179203,Michael Moore,Consumer
DM-29551,Dario Medina,Corporate
RB-193303,Randy Bradley,Consumer
KM-163751,Katherine Murray,Home Office
LC-168703,Lena Cacioppo,Consumer
EB-37502,Edward Becker,Corporate
JK-153252,Jason Klamczynski,Corporate
AH-105854,Angele Hood,Consumer
BF-10801,Bart Folk,Consumer
TP-211303,Theone Pippenger,Consumer
KN-163901,Katherine Nockton,Corporate
AF-108703,Art Ferguson,Consumer
BG-117403,Bruce Geld,Consumer
VP-217601,Victoria Pisteka,Corporate
RD-99302,Russell D'Ascenzo,Consumer
RD-198104,Ross DeVincentis,Home Office
CT-19951,Carol Triggs,Consumer
NP-186701,Nora Paige,Consumer
LB-167952,Laurel Beltran,Home Office
TS-213704,Todd Sumrall,Corporate
RD-96601,Robert Dilbeck,Home Office
RM-193751,Raymond Messe,Consumer
BT-113954,Bill Tyler,Corporate
PO-188653,Patrick O'Donnell,Consumer
NC-186254,Noah Childs,Corporate
JC-53851,Jenna Caffey,Consumer
JL-152351,Janet Lee,Consumer
SG-208901,Susan Gilcrest,Corporate
SJ-202151,Sarah Jordon,Consumer
JK-60902,Juliana Krohn,Consumer
AC-104504,Amy Cox,Consumer
AM-107054,Anne McFarland,Consumer
RH-194953,Rick Hansen,Consumer
GG-146504,Greg Guthrie,Corporate
RE-94502,Richard Eichhorn,Consumer
TH-211153,Thea Hudgings,Corporate
NL-183104,Nancy Lomonaco,Home Office
SL-101551,Sara Luxemburg,Home Office
MF-182503,Monica Federle,Corporate
TG-216402,Trudy Glocke,Consumer
RB-194652,Rick Bensley,Home Office
PF-192252,Phillip Flathmann,Consumer
ST-105301,Shui Tom,Consumer
LC-71402,Logan Currie,Consumer
EM-38253,Elizabeth Moffitt,Corporate
MK-181601,Mike Kennedy,Consumer
ML-174103,Maris LaWare,Consumer
DG-133004,Deirdre Greer,Corporate
JG-158053,John Grady,Corporate
DF-131352,David Flashing,Consumer
CM-18151,Candace McMahon,Corporate
FC-42452,Frank Carlisle,Home Office
MV-174851,Mark Van Huff,Consumer
PL-189254,Paul Lucas,Home Office
CD-27902,Cynthia Delaney,Home Office
AA-104802,Andrew Allen,Consumer
AH-751,Adam Hart,Corporate
BD-116351,Brian Derr,Consumer
SJ-102151,Sarah Jordon,Consumer
KH-166304,Ken Heidel,Corporate
SH-203954,Shahid Hopkins,Consumer
JO-55501,Jesus Ocampo,Home Office
PR-188802,Patrick Ryan,Consumer
SW-207554,Steven Ward,Corporate
CA-127751,Cynthia Arntzen,Consumer
MF-76652,Maureen Fritzler,Corporate
RM-96753,Robert Marley,Home Office
DH-30751,Dave Hallsten,Corporate
MT-180703,Michelle Tran,Home Office
NC-86252,Noah Childs,Corporate
KD-162701,Karen Daniels,Consumer
PO-188504,Patrick O'Brill,Consumer
FH-43502,Fred Harton,Consumer
BS-116653,Brian Stugart,Consumer
CD-27901,Cynthia Delaney,Home Office
JK-161204,Julie Kriz,Home Office
BS-116651,Brian Stugart,Consumer
TC-215354,Tracy Collins,Home Office
KN-164502,Kean Nguyen,Corporate
DP-131051,Dave Poirier,Corporate
CC-21452,Charles Crestani,Consumer
HG-49651,Henry Goldwyn,Corporate
RD-195852,Rob Dowd,Consumer
DM-133454,Denise Monton,Corporate
WB-218504,William Brown,Consumer
AA-106452,Anna Andreadi,Consumer
TH-212354,Tiffany House,Corporate
CS-118453,Cari Sayre,Corporate
HG-50252,Hunter Glantz,Consumer
GM-44401,Gary McGarr,Consumer
MH-174552,Mark Hamilton,Consumer
BM-16502,Brian Moss,Corporate
RW-96301,Rob Williams,Corporate
MS-175304,MaryBeth Skach,Consumer
Dp-132403,Dean percer,Home Office
JC-61052,Julie Creighton,Corporate
MD-173504,Maribeth Dona,Consumer
BG-110354,Barry Gonzalez,Consumer
BW-111103,Bart Watters,Corporate
TC-215353,Tracy Collins,Home Office
LC-69301,Linda Cazamias,Corporate
CM-126552,Corinna Mitchell,Home Office
TT-210703,Ted Trevino,Consumer
DM-35251,Don Miller,Corporate
TC-209804,Tamara Chand,Corporate
BC-111253,Becky Castell,Home Office
RE-194502,Richard Eichhorn,Consumer
TT-112652,Tim Taslimi,Corporate
BC-11251,Becky Castell,Home Office
AW-109302,Arthur Wiediger,Home Office
TC-211453,Theresa Coyne,Corporate
SC-100202,Sam Craven,Consumer
MC-81302,Mike Caudle,Corporate
FC-142453,Frank Carlisle,Home Office
LD-170053,Lisa DeCherney,Consumer
LC-68851,Lena Creighton,Consumer
CY-27451,Craig Yedwab,Corporate
NP-187001,Nora Preis,Consumer
IL-151002,Ivan Liston,Consumer
BF-112154,Benjamin Farhat,Home Office
MF-82502,Monica Federle,Corporate
DW-34803,Dianna Wilson,Home Office
BF-112752,Beth Fritzler,Corporate
EB-141701,Evan Bailliet,Consumer
GK-146203,Grace Kelly,Corporate
PB-88052,Patrick Bzostek,Home Office
CA-123101,Christine Abelman,Corporate
DK-132252,Dean Katz,Corporate
RB-197951,Ross Baird,Home Office
SP-209202,Susan Pistek,Consumer
DW-31951,David Wiener,Corporate
KD-162704,Karen Daniels,Consumer
BS-117552,Bruce Stewart,Consumer
DK-130903,Dave Kipp,Consumer
CD-119203,Carlos Daly,Consumer
TZ-215804,Tracy Zic,Consumer
AB-602,Adam Bellavance,Home Office
PK-190754,Pete Kriz,Consumer
IM-50551,Ionia McGrath,Consumer
DB-129703,Darren Budd,Corporate
RF-198404,Roy Französisch,Consumer
JE-156102,Jim Epp,Corporate
RM-196754,Robert Marley,Home Office
EB-141101,Eugene Barchas,Consumer
ML-174104,Maris LaWare,Consumer
OT-187301,Olvera Toch,Consumer
MA-79953,Michelle Arnett,Home Office
CM-118154,Candace McMahon,Corporate
JL-155054,Jeremy Lonsdale,Consumer
RH-95102,Rick Huthwaite,Home Office
AH-101203,Adrian Hane,Home Office
SB-201703,Sarah Bern,Consumer
CJ-20101,Caroline Jumper,Consumer
JF-151904,Jamie Frazer,Consumer
CC-121002,Chad Cunningham,Home Office
PB-191054,Peter Bühler,Consumer
SV-209352,Susan Vittorini,Consumer
KE-164201,Katrina Edelman,Corporate
SH-206351,Stefanie Holloman,Corporate
TB-213553,Todd Boyes,Corporate
RP-192702,Rachel Payne,Corporate
XP-218651,Xylona Preis,Consumer
SS-204101,Shahid Shariari,Consumer
TS-211603,Theresa Swint,Corporate
AB-101654,Alan Barnes,Consumer
AB-2551,Alejandro Ballentine,Home Office
MP-79651,Michael Paige,Corporate
JD-161504,Justin Deggeller,Corporate
RH-195104,Rick Huthwaite,Home Office
AH-100754,Adam Hart,Corporate
AW-108401,Anthony Witt,Consumer
AS-101351,Adrian Shami,Home Office
Dl-36001,Dorris liebe,Corporate
YC-218954,Yoseph Carroll,Corporate
TC-214752,Tony Chapman,Home Office
RB-193304,Randy Bradley,Consumer
SS-104103,Shahid Shariari,Consumer
JK-157304,Joe Kamberova,Consumer
JR-62103,Justin Ritter,Corporate
BD-16201,Brian DeCherney,Consumer
ME-73201,Maria Etezadi,Home Office
PO-91801,Philisse Overcash,Home Office
JC-161054,Julie Creighton,Corporate
AB-106004,Ann Blume,Corporate
PW-192404,Pierre Wener,Consumer
VT-217001,Valerie Takahito,Home Office
MK-179054,Michael Kennedy,Corporate
AC-106603,Anna Chung,Consumer
LS-72301,Lycoris Saunders,Consumer
AD-101804,Alan Dominguez,Home Office
HR-147703,Hallie Redmond,Home Office
GR-145604,Georgia Rosenberg,Corporate
DB-133604,Dennis Bolton,Home Office
JM-158654,John Murray,Consumer
SP-206203,Stefania Perrino,Corporate
FM-142153,Filia McAdams,Corporate
NC-183402,Nat Carroll,Consumer
JK-153254,Jason Klamczynski,Corporate
LR-69152,Lena Radford,Consumer
DH-130754,Dave Hallsten,Corporate
RF-98401,Roy Französisch,Consumer
DH-136751,Duane Huffman,Home Office
NP-183253,Naresj Patel,Consumer
TT-112201,Thomas Thornton,Consumer
RB-95702,Rob Beeghly,Consumer
JE-157152,Joe Elijah,Consumer
SC-206804,Steve Carroll,Home Office
SS-204103,Shahid Shariari,Consumer
BN-14701,Brad Norvell,Corporate
SM-203203,Sean Miller,Home Office
BT-113052,Beth Thompson,Home Office
BT-115302,Bradley Talbott,Home Office
JW-159551,Joni Wasserman,Consumer
LS-172302,Lycoris Saunders,Consumer
TC-214754,Tony Chapman,Home Office
BE-13351,Bill Eplett,Home Office
JE-157451,Joel Eaton,Consumer
MS-179801,Michael Stewart,Corporate
SP-209204,Susan Pistek,Consumer
JW-152201,Jane Waco,Corporate
SS-201404,Saphhira Shifley,Corporate
EM-40951,Eudokia Martin,Corporate
CS-18452,Cari Sayre,Corporate
MO-78002,Meg O'Connel,Home Office
PB-192104,Phillip Breyer,Corporate
RO-97802,Rose O'Brian,Consumer
EB-37501,Edward Becker,Corporate
SM-200054,Sally Matthias,Consumer
BM-111401,Becky Martin,Consumer
EN-137803,Edward Nazzal,Consumer
AT-104354,Alyssa Tate,Home Office
HR-148304,Harold Ryan,Corporate
AA-103153,Alex Avila,Consumer
NG-184304,Nathan Gelder,Consumer
CY-127453,Craig Yedwab,Corporate
DK-129854,Darren Koutras,Consumer
NG-183554,Nat Gilpin,Corporate
TB-216252,Trudy Brown,Consumer
KD-63451,Katherine Ducich,Consumer
MB-73052,Maria Bertelson,Consumer
AP-107201,Anne Pryor,Home Office
NP-187002,Nora Preis,Consumer
RD-195851,Rob Dowd,Consumer
MG-178753,Michael Grace,Home Office
MA-179951,Michelle Arnett,Home Office
AR-105404,Andy Reiter,Consumer
CR-127301,Craig Reiter,Consumer
AH-101951,Alan Haines,Corporate
AG-106751,Anna Gayman,Consumer
JA-159703,Joseph Airdo,Consumer
CC-126103,Corey Catlett,Corporate
HM-148602,Harry Marie,Corporate
GZ-145453,George Zrebassa,Corporate
JR-156702,Jim Radford,Consumer
MS-177702,Maxwell Schwartz,Consumer
AJ-109452,Ashley Jarboe,Consumer
JM-152653,Janet Molinari,Corporate
SC-206951,Steve Chapman,Corporate
IL-51001,Ivan Liston,Consumer
MC-176354,Matthew Clasen,Corporate
AG-103301,Alex Grayson,Consumer
RF-193453,Randy Ferguson,Corporate
RB-195702,Rob Beeghly,Consumer
PV-189851,Paul Van Hugh,Home Office
BT-116804,Brian Thompson,Consumer
DL-129251,Daniel Lacy,Consumer
KM-167202,Kunst Miller,Consumer
SF-102001,Sarah Foster,Consumer
BF-110804,Bart Folk,Consumer
SC-203803,Shahid Collister,Consumer
PS-89702,Paul Stevenson,Home Office
DB-134052,Denny Blanton,Consumer
MO-175004,Mary O'Rourke,Consumer
TH-112352,Tiffany House,Corporate
NB-185801,Nicole Brennan,Corporate
BG-110351,Barry Gonzalez,Consumer
FO-43052,Frank Olsen,Consumer
LC-169601,Lindsay Castell,Home Office
AH-102104,Alan Hwang,Consumer
CW-119053,Carl Weiss,Home Office
DK-133753,Dennis Kane,Consumer
DB-136153,Doug Bickford,Consumer
MC-172751,Marc Crier,Consumer
CC-124303,Chuck Clark,Home Office
BS-113804,Bill Stewart,Corporate
RH-194952,Rick Hansen,Consumer
AW-108402,Anthony Witt,Consumer
AR-105401,Andy Reiter,Consumer
BN-114701,Brad Norvell,Corporate
VB-217452,Victoria Brennan,Corporate
JS-58802,John Stevenson,Consumer
AH-106903,Anna Häberlin,Corporate
KD-166151,Ken Dana,Corporate
SC-207252,Steven Cartwright,Consumer
FG-42601,Frank Gastineau,Home Office
CB-124151,Christy Brittain,Consumer
AR-105103,Andrew Roberts,Consumer
BM-111403,Becky Martin,Consumer
JM-161952,Justin MacKendrick,Consumer
SL-201552,Sara Luxemburg,Home Office
AH-105851,Angele Hood,Consumer
BT-15301,Bradley Talbott,Home Office
CM-118303,Cari MacIntyre,Corporate
YC-218951,Yoseph Carroll,Corporate
TR-213254,Toby Ritter,Consumer
NF-184752,Neil Französisch,Home Office
MD-178604,Michael Dominguez,Corporate
RM-196752,Robert Marley,Home Office
LW-72151,Luke Weiss,Consumer
MG-176802,Maureen Gastineau,Home Office
DH-130752,Dave Hallsten,Corporate
KN-163904,Katherine Nockton,Corporate
JD-160601,Julia Dunbar,Consumer
RS-197651,Roland Schwarz,Corporate
MC-175754,Matt Collins,Consumer
DP-131654,David Philippe,Consumer
EM-138254,Elizabeth Moffitt,Corporate
TP-115652,Tracy Poddar,Corporate
NM-184452,Nathan Mautz,Home Office
LR-170352,Lisa Ryan,Corporate
RR-193153,Ralph Ritter,Consumer
YS-118801,Yana Sorensen,Corporate
JB-159251,Joni Blumstein,Consumer
CP-120854,Cathy Prescott,Corporate
DP-30001,Darren Powers,Consumer
DN-136902,Duane Noonan,Consumer
DK-131504,David Kendrick,Corporate
RC-198254,Roy Collins,Consumer
RP-98551,Roy Phan,Corporate
RL-196154,Rob Lucas,Consumer
TH-211003,Thea Hendricks,Consumer
XP-218652,Xylona Preis,Consumer
NB-186554,Nona Balk,Corporate
JB-159254,Joni Blumstein,Consumer
PF-191652,Philip Fox,Consumer
BT-116802,Brian Thompson,Consumer
HF-49952,Herbert Flentye,Consumer
DM-130151,Darrin Martin,Consumer
AH-102101,Alan Hwang,Consumer
BF-9751,Barbara Fisher,Corporate
BF-110052,Barry Franz,Home Office
FP-143204,Frank Preis,Consumer
JD-57902,John Dryer,Consumer
SE-201101,Sanjit Engle,Consumer
BP-111851,Ben Peterman,Corporate
TG-216403,Trudy Glocke,Consumer
PG-188202,Patrick Gardner,Consumer
MD-178603,Michael Dominguez,Corporate
BF-109753,Barbara Fisher,Corporate
ZD-119252,Zuschuss Donatelli,Consumer
PB-188052,Patrick Bzostek,Home Office
ND-84603,Neil Ducich,Corporate
VM-218352,Vivian Mathis,Consumer
BG-116953,Brooke Gillingham,Corporate
NF-83851,Natalie Fritzler,Consumer
DJ-134204,Denny Joy,Corporate
GB-145751,Giulietta Baptist,Consumer
SB-201702,Sarah Bern,Consumer
TB-212504,Tim Brockman,Consumer
EH-37652,Edward Hooks,Corporate
CM-23852,Christopher Martinez,Consumer
TB-211754,Thomas Boland,Corporate
TB-215951,Troy Blackwell,Consumer
AO-108101,Anthony O'Donnell,Corporate
MG-176502,Matthew Grinstein,Home Office
SW-107553,Steven Ward,Corporate
CB-124153,Christy Brittain,Consumer
NM-84453,Nathan Mautz,Home Office
MC-181003,Mick Crebagga,Consumer
TS-210851,Thais Sissman,Consumer
MC-176351,Matthew Clasen,Corporate
JP-155201,Jeremy Pistek,Consumer
BF-12751,Beth Fritzler,Corporate
BP-111852,Ben Peterman,Corporate
SH-199754,Sally Hughsby,Corporate
CG-120401,Catherine Glotzbach,Home Office
DR-128803,Dan Reichenbach,Corporate
IM-150703,Irene Maddox,Consumer
JK-52052,Jamie Kunitz,Consumer
NK-184903,Neil Knudson,Home Office
SJ-201251,Sanjit Jacobs,Home Office
JG-51601,James Galang,Consumer
AZ-7501,Annie Zypern,Consumer
LH-171554,Logan Haushalter,Consumer
MW-82351,Mitch Willingham,Corporate
MC-176051,Matt Connell,Corporate
VD-216703,Valerie Dominguez,Consumer
BD-15602,Brendan Dodson,Home Office
CR-26251,Corey Roper,Home Office
SC-108452,Sung Chung,Consumer
TB-212802,Toby Braunhardt,Consumer
AH-100301,Aaron Hawkins,Corporate
CY-127454,Craig Yedwab,Corporate
MS-77701,Maxwell Schwartz,Consumer
AS-102403,Alan Shonely,Consumer
HA-149053,Helen Abelman,Consumer
SC-200952,Sanjit Chand,Consumer
LH-171552,Logan Haushalter,Consumer
MP-174703,Mark Packer,Home Office
VT-117001,Valerie Takahito,Home Office
YC-218953,Yoseph Carroll,Corporate
SB-202903,Sean Braxton,Corporate
GH-44102,Gary Hansen,Home Office
RA-192854,Ralph Arnett,Consumer
BD-117703,Bryan Davis,Consumer
MH-74402,Mark Haberlin,Corporate
ED-138851,Emily Ducich,Home Office
ML-174101,Maris LaWare,Consumer
JM-158652,John Murray,Consumer
KC-166754,Kimberly Carter,Corporate
AG-3301,Alex Grayson,Consumer
SS-208754,Sung Shariari,Consumer
DB-131201,David Bremer,Corporate
GB-145753,Giulietta Baptist,Consumer
HM-49802,Henry MacAllister,Consumer
DB-136603,Duane Benoit,Consumer
RA-192852,Ralph Arnett,Consumer
CS-118454,Cari Sayre,Corporate
SS-205903,Sonia Sunley,Consumer
JK-161202,Julie Kriz,Home Office
SP-208604,Sung Pak,Corporate
PJ-190152,Pauline Johnson,Consumer
TM-210103,Tamara Manning,Consumer
MH-174402,Mark Haberlin,Corporate
AG-105251,Andy Gerbode,Corporate
CM-121903,Charlotte Melton,Consumer
CR-28201,Cyra Reiten,Home Office
CC-121004,Chad Cunningham,Home Office
PO-188501,Patrick O'Brill,Consumer
CS-18601,Cari Schnelling,Consumer
SC-203054,Sean Christensen,Consumer
AJ-107801,Anthony Jacobs,Corporate
JE-161653,Justin Ellison,Corporate
VW-217751,Victoria Wilson,Corporate
DW-135402,Don Weiss,Consumer
MH-74552,Mark Hamilton,Consumer
SC-206954,Steve Chapman,Corporate
BF-110201,Barry Französisch,Corporate
BM-115753,Brendan Murry,Corporate
SH-206354,Stefanie Holloman,Corporate
EC-140504,Erin Creighton,Consumer
JD-60151,Joy Daniels,Consumer
IM-150704,Irene Maddox,Consumer
JF-151903,Jamie Frazer,Consumer
ND-83702,Natalie DeCherney,Consumer
SC-202603,Scott Cohen,Corporate
MH-172903,Marc Harrigan,Home Office
LS-72302,Lycoris Saunders,Consumer
DM-29553,Dario Medina,Corporate
MK-181604,Mike Kennedy,Consumer
MN-179353,Michael Nguyen,Consumer
EH-41251,Eugene Hildebrand,Home Office
HG-149653,Henry Goldwyn,Corporate
AR-108253,Anthony Rawles,Corporate
PS-190454,Penelope Sewall,Home Office
SP-206201,Stefania Perrino,Corporate
OT-87301,Olvera Toch,Consumer
AB-101054,Adrian Barton,Consumer
BT-114402,Bobby Trafton,Consumer
NG-83551,Nat Gilpin,Corporate
TS-215054,Tony Sayre,Consumer
RB-193602,Raymond Buch,Consumer
AH-104652,Amy Hunt,Consumer
MB-180853,Mick Brown,Consumer
CD-119202,Carlos Daly,Consumer
RS-197652,Roland Schwarz,Corporate
JB-154001,Jennifer Braxton,Corporate
CG-120402,Catherine Glotzbach,Home Office
CA-119652,Carol Adams,Corporate
MZ-175153,Mary Zewe,Corporate
HG-149651,Henry Goldwyn,Corporate
CC-26851,Craig Carroll,Consumer
HG-148452,Harry Greene,Consumer
LA-167802,Laura Armstrong,Corporate
KF-62851,Karen Ferguson,Home Office
BG-110353,Barry Gonzalez,Consumer
LB-67951,Laurel Beltran,Home Office
TT-210701,Ted Trevino,Consumer
GM-146953,Greg Maxwell,Corporate
KM-166604,Khloe Miller,Consumer
AA-106453,Anna Andreadi,Consumer
BT-16801,Brian Thompson,Consumer
TW-210254,Tamara Willingham,Home Office
GP-47401,Guy Phonely,Corporate
CC-126704,Craig Carreira,Consumer
SF-202004,Sarah Foster,Consumer
MH-174403,Mark Haberlin,Corporate
NF-183851,Natalie Fritzler,Consumer
DP-31652,David Philippe,Consumer
CS-121752,Charles Sheldon,Corporate
CC-123702,Christopher Conant,Consumer
BT-114403,Bobby Trafton,Consumer
DM-35253,Don Miller,Corporate
KL-166453,Ken Lonsdale,Consumer
PO-188503,Patrick O'Brill,Consumer
JK-157303,Joe Kamberova,Consumer
GA-147253,Guy Armstrong,Consumer
DW-131951,David Wiener,Corporate
FH-143503,Fred Harton,Consumer
RP-198553,Roy Phan,Corporate
AJ-107953,Anthony Johnson,Corporate
GM-144402,Gary McGarr,Consumer
MC-176052,Matt Connell,Corporate
CS-118601,Cari Schnelling,Consumer
BD-15001,Bradley Drucker,Consumer
LO-71702,Lori Olson,Corporate
SW-102452,Scot Wooten,Consumer
GA-147251,Guy Armstrong,Consumer
KN-163902,Katherine Nockton,Corporate
CK-125954,Clytie Kelty,Consumer
DK-133752,Dennis Kane,Consumer
MG-176954,Maureen Gnade,Consumer
RB-96452,Robert Barroso,Corporate
CM-121902,Charlotte Melton,Consumer
MM-72603,Magdelene Morse,Consumer
GB-145752,Giulietta Baptist,Consumer
AG-105252,Andy Gerbode,Corporate
CM-121151,Chad McGuire,Consumer
SP-205452,Sibella Parks,Corporate
TB-211904,Thomas Brumley,Home Office
EG-39002,Emily Grady,Consumer
RR-195253,Rick Reed,Corporate
MH-181152,Mick Hernandez,Home Office
JM-55801,Jill Matthias,Consumer
AB-101051,Adrian Barton,Consumer
